idx	op_type	name	inputs	outputs
146	Conv	/decoder/convnext.9/dwconv/net/Conv	['/decoder/convnext.9/dwconv/Pad_output_0', 'tts.ae.decoder.convnext.9.dwconv.net.weight', 'tts.ae.decoder.convnext.9.dwconv.net.bias']	['/decoder/convnext.9/dwconv/net/Conv_output_0']
147	Transpose	/decoder/convnext.9/norm/Transpose	['/decoder/convnext.9/dwconv/net/Conv_output_0']	['/decoder/convnext.9/norm/Transpose_output_0']
148	LayerNormalization	/decoder/convnext.9/norm/norm/LayerNormalization	['/decoder/convnext.9/norm/Transpose_output_0', 'tts.ae.decoder.convnext.9.norm.norm.weight', 'tts.ae.decoder.convnext.9.norm.norm.bias']	['/decoder/convnext.9/norm/norm/LayerNormalization_output_0']
149	Transpose	/decoder/convnext.9/norm/Transpose_1	['/decoder/convnext.9/norm/norm/LayerNormalization_output_0']	['/decoder/convnext.9/norm/Transpose_1_output_0']
150	Conv	/decoder/convnext.9/pwconv1/Conv	['/decoder/convnext.9/norm/Transpose_1_output_0', 'tts.ae.decoder.convnext.9.pwconv1.weight', 'tts.ae.decoder.convnext.9.pwconv1.bias']	['/decoder/convnext.9/pwconv1/Conv_output_0']
151	Div	/decoder/convnext.9/act/Div	['/decoder/convnext.9/pwconv1/Conv_output_0', '/decoder/convnext.0/act/Constant_output_0']	['/decoder/convnext.9/act/Div_output_0']
152	Erf	/decoder/convnext.9/act/Erf	['/decoder/convnext.9/act/Div_output_0']	['/decoder/convnext.9/act/Erf_output_0']
153	Add	/decoder/convnext.9/act/Add	['/decoder/convnext.9/act/Erf_output_0', '/decoder/convnext.0/act/Constant_1_output_0']	['/decoder/convnext.9/act/Add_output_0']
154	Mul	/decoder/convnext.9/act/Mul	['/decoder/convnext.9/pwconv1/Conv_output_0', '/decoder/convnext.9/act/Add_output_0']	['/decoder/convnext.9/act/Mul_output_0']
155	Mul	/decoder/convnext.9/act/Mul_1	['/decoder/convnext.9/act/Mul_output_0', '/decoder/convnext.0/act/Constant_2_output_0']	['/decoder/convnext.9/act/Mul_1_output_0']
156	Conv	/decoder/convnext.9/pwconv2/Conv	['/decoder/convnext.9/act/Mul_1_output_0', 'tts.ae.decoder.convnext.9.pwconv2.weight', 'tts.ae.decoder.convnext.9.pwconv2.bias']	['/decoder/convnext.9/pwconv2/Conv_output_0']
157	Mul	/decoder/convnext.9/Mul	['tts.ae.decoder.convnext.9.gamma', '/decoder/convnext.9/pwconv2/Conv_output_0']	['/decoder/convnext.9/Mul_output_0']
158	Add	/decoder/convnext.9/Add	['/decoder/convnext.8/Add_output_0', '/decoder/convnext.9/Mul_output_0']	['/decoder/convnext.9/Add_output_0']
159	BatchNormalization	/decoder/final_norm/BatchNormalization	['/decoder/convnext.9/Add_output_0', 'tts.ae.decoder.final_norm.norm.weight', 'tts.ae.decoder.final_norm.norm.bias', 'tts.ae.decoder.final_norm.norm.running_mean', 'tts.ae.decoder.final_norm.norm.running_var']	['/decoder/final_norm/BatchNormalization_output_0']
160	Pad	/decoder/head/layer1/Pad	['/decoder/final_norm/BatchNormalization_output_0', '/decoder/head/layer1/Cast_output_0']	['/decoder/head/layer1/Pad_output_0']
161	Conv	/decoder/head/layer1/net/Conv	['/decoder/head/layer1/Pad_output_0', 'tts.ae.decoder.head.layer1.net.weight', 'tts.ae.decoder.head.layer1.net.bias']	['/decoder/head/layer1/net/Conv_output_0']
162	PRelu	/decoder/head/act/PRelu	['/decoder/head/layer1/net/Conv_output_0', 'onnx::PRelu_1505']	['/decoder/head/act/PRelu_output_0']
163	Conv	/decoder/head/layer2/Conv	['/decoder/head/act/PRelu_output_0', 'tts.ae.decoder.head.layer2.weight']	['/decoder/head/layer2/Conv_output_0']
164	Transpose	/decoder/head/Transpose	['/decoder/head/layer2/Conv_output_0']	['/decoder/head/Transpose_output_0']
165	Shape	/decoder/head/Shape	['/decoder/head/Transpose_output_0']	['/decoder/head/Shape_output_0']
166	Gather	/decoder/head/Gather	['/decoder/head/Shape_output_0', '/Constant_output_0']	['/decoder/head/Gather_output_0']
167	Unsqueeze	/decoder/head/Unsqueeze	['/decoder/head/Gather_output_0', '/Constant_1_output_0']	['/decoder/head/Unsqueeze_output_0']
168	Concat	/decoder/head/Concat	['/decoder/head/Unsqueeze_output_0', '/Constant_2_output_0']	['/decoder/head/Concat_output_0']
169	Reshape	/decoder/head/Reshape	['/decoder/head/Transpose_output_0', '/decoder/head/Concat_output_0']	['wav_tts']
